loss,accuracy,val_loss,val_accuracy,lr
1.0653140544891357,0.6499999761581421,3.821470022201538,0.06666667014360428,0.01
0.7993792295455933,0.7666666507720947,3.798027515411377,0.06666667014360428,0.01
0.9078633785247803,0.75,3.789755344390869,0.06666667014360428,0.01
1.2552841901779175,0.6499999761581421,3.835416078567505,0.06666667014360428,0.01
0.860880434513092,0.75,3.831251621246338,0.05000000074505806,0.0031622776
0.7403185963630676,0.7666666507720947,3.8200647830963135,0.05000000074505806,0.0031622776
0.9663403630256653,0.7166666388511658,3.812058925628662,0.05000000074505806,0.0031622776
0.8262560367584229,0.6833333373069763,3.8144967555999756,0.05000000074505806,0.0031622776
0.8135107755661011,0.800000011920929,3.8135156631469727,0.05000000074505806,0.0031622776
1.1386401653289795,0.6333333253860474,3.8177576065063477,0.05000000074505806,0.001
0.8126041293144226,0.7833333611488342,3.8182644844055176,0.05000000074505806,0.001
1.0061299800872803,0.7166666388511658,3.8190560340881348,0.05000000074505806,0.001
1.0313937664031982,0.699999988079071,3.827117919921875,0.05000000074505806,0.001
0.9811710119247437,0.7166666388511658,3.829045057296753,0.05000000074505806,0.001
0.8457695245742798,0.75,3.8323416709899902,0.06666667014360428,0.0003162278
0.743770182132721,0.7833333611488342,3.8341307640075684,0.06666667014360428,0.0003162278
0.7798997163772583,0.7666666507720947,3.837838888168335,0.05000000074505806,0.0003162278
0.9692280888557434,0.7333333492279053,3.843902111053467,0.03333333507180214,0.0003162278
0.7472896575927734,0.75,3.846280574798584,0.03333333507180214,0.0003162278
0.8434751629829407,0.7333333492279053,3.8501124382019043,0.03333333507180214,0.000100000005
0.7964822053909302,0.75,3.8522613048553467,0.03333333507180214,0.000100000005
0.9233282804489136,0.699999988079071,3.854217052459717,0.05000000074505806,0.000100000005
0.6653986573219299,0.8166666626930237,3.8566386699676514,0.05000000074505806,0.000100000005
0.662764847278595,0.8333333134651184,3.8594584465026855,0.05000000074505806,0.000100000005
0.7220954298973083,0.75,3.8613393306732178,0.06666667014360428,3.1622778e-05
0.7048976421356201,0.800000011920929,3.8634140491485596,0.06666667014360428,3.1622778e-05
0.8372653722763062,0.7833333611488342,3.866391897201538,0.06666667014360428,3.1622778e-05
0.9892046451568604,0.6833333373069763,3.869093418121338,0.06666667014360428,3.1622778e-05
0.8830186128616333,0.800000011920929,3.8715646266937256,0.06666667014360428,3.1622778e-05
0.7939112186431885,0.7666666507720947,3.8737330436706543,0.06666667014360428,1.0000001e-05
0.848662793636322,0.75,3.876077890396118,0.06666667014360428,1.0000001e-05
0.7804927825927734,0.7333333492279053,3.879913330078125,0.06666667014360428,1.0000001e-05
0.9231579899787903,0.7333333492279053,3.8827598094940186,0.06666667014360428,1.0000001e-05
0.790607213973999,0.8333333134651184,3.8848445415496826,0.0833333358168602,1.0000001e-05
0.9199203252792358,0.7166666388511658,3.8855204582214355,0.0833333358168602,3.1622778e-06
0.6647957563400269,0.8166666626930237,3.8876562118530273,0.0833333358168602,3.1622778e-06
0.8976249694824219,0.75,3.8889927864074707,0.0833333358168602,3.1622778e-06
0.8493887782096863,0.7666666507720947,3.8899729251861572,0.0833333358168602,3.1622778e-06
0.9434602856636047,0.6833333373069763,3.8908588886260986,0.0833333358168602,3.1622778e-06
0.8445136547088623,0.800000011920929,3.8914475440979004,0.0833333358168602,1.0000001e-06
0.6145067811012268,0.8333333134651184,3.890894651412964,0.0833333358168602,1.0000001e-06
0.9476999044418335,0.7166666388511658,3.8909084796905518,0.0833333358168602,1.0000001e-06
0.802764892578125,0.7666666507720947,3.8899667263031006,0.0833333358168602,1.0000001e-06
0.7534781098365784,0.8166666626930237,3.887888193130493,0.0833333358168602,1.0000001e-06
0.9098079800605774,0.75,3.886525869369507,0.0833333358168602,3.162278e-07
0.9951251149177551,0.699999988079071,3.883484363555908,0.0833333358168602,3.162278e-07
0.5836121439933777,0.8666666746139526,3.879875659942627,0.0833333358168602,3.162278e-07
0.838293731212616,0.699999988079071,3.875663995742798,0.0833333358168602,3.162278e-07
0.8429449796676636,0.699999988079071,3.87182354927063,0.0833333358168602,3.162278e-07
0.7715104818344116,0.800000011920929,3.8683369159698486,0.0833333358168602,1.00000015e-07
0.7838995456695557,0.8333333134651184,3.8630127906799316,0.10000000149011612,1.00000015e-07
0.9565761685371399,0.699999988079071,3.8578717708587646,0.10000000149011612,1.00000015e-07
0.7311879992485046,0.8666666746139526,3.8520264625549316,0.11666666716337204,1.00000015e-07
0.977738618850708,0.6833333373069763,3.8458476066589355,0.11666666716337204,1.00000015e-07
0.9380086064338684,0.7666666507720947,3.8394811153411865,0.11666666716337204,3.1622783e-08
0.8599924445152283,0.75,3.8324005603790283,0.11666666716337204,3.1622783e-08
0.8467940092086792,0.7333333492279053,3.825589179992676,0.11666666716337204,3.1622783e-08
0.7303670048713684,0.75,3.8183162212371826,0.11666666716337204,3.1622783e-08
0.7586793303489685,0.8166666626930237,3.809765100479126,0.11666666716337204,3.1622783e-08
0.9008458256721497,0.6833333373069763,3.800894260406494,0.11666666716337204,1.0000002e-08
0.6942338943481445,0.8333333134651184,3.791916847229004,0.11666666716337204,1.0000002e-08
0.696085512638092,0.8166666626930237,3.783576488494873,0.11666666716337204,1.0000002e-08
0.951181948184967,0.7666666507720947,3.772721767425537,0.11666666716337204,1.0000002e-08
0.8560817837715149,0.75,3.7636218070983887,0.11666666716337204,1.0000002e-08
0.7978753447532654,0.7833333611488342,3.753488779067993,0.11666666716337204,1.0000002e-08
0.8420700430870056,0.7833333611488342,3.7416279315948486,0.11666666716337204,1.0000002e-08
0.9164144992828369,0.7666666507720947,3.727639675140381,0.11666666716337204,1.0000002e-08
0.620590090751648,0.800000011920929,3.714197874069214,0.11666666716337204,1.0000002e-08
0.9461138844490051,0.7166666388511658,3.701470375061035,0.11666666716337204,1.0000002e-08
0.9288843870162964,0.6833333373069763,3.6875219345092773,0.11666666716337204,1.0000002e-08
0.8768437504768372,0.6833333373069763,3.672219753265381,0.11666666716337204,1.0000002e-08
0.7849037051200867,0.8166666626930237,3.6577939987182617,0.11666666716337204,1.0000002e-08
0.925006091594696,0.7833333611488342,3.642364501953125,0.11666666716337204,1.0000002e-08
1.0054265260696411,0.7166666388511658,3.627403736114502,0.11666666716337204,1.0000002e-08
0.985149621963501,0.7166666388511658,3.6103529930114746,0.11666666716337204,1.0000002e-08
0.7265351414680481,0.75,3.59348201751709,0.11666666716337204,1.0000002e-08
1.0283737182617188,0.7833333611488342,3.575291872024536,0.11666666716337204,1.0000002e-08
0.7805951237678528,0.7333333492279053,3.557875156402588,0.10000000149011612,1.0000002e-08
1.0755212306976318,0.7333333492279053,3.5405242443084717,0.10000000149011612,1.0000002e-08
0.8181549310684204,0.7333333492279053,3.5220680236816406,0.10000000149011612,1.0000002e-08
0.8823947906494141,0.699999988079071,3.504335641860962,0.10000000149011612,1.0000002e-08
0.7755603790283203,0.7666666507720947,3.4859352111816406,0.10000000149011612,1.0000002e-08
0.8678625822067261,0.7666666507720947,3.4648263454437256,0.10000000149011612,1.0000002e-08
1.1800200939178467,0.7333333492279053,3.4454143047332764,0.10000000149011612,1.0000002e-08
0.9846811890602112,0.7166666388511658,3.424405813217163,0.10000000149011612,1.0000002e-08
0.7923266291618347,0.75,3.4030935764312744,0.10000000149011612,1.0000002e-08
0.9865762591362,0.75,3.3812804222106934,0.10000000149011612,1.0000002e-08
0.9504937529563904,0.6666666865348816,3.3594422340393066,0.10000000149011612,1.0000002e-08
0.7998440861701965,0.6833333373069763,3.3378946781158447,0.10000000149011612,1.0000002e-08
0.9921971559524536,0.6833333373069763,3.3149139881134033,0.10000000149011612,1.0000002e-08
0.8326675295829773,0.699999988079071,3.2910146713256836,0.10000000149011612,1.0000002e-08
0.9107418060302734,0.7666666507720947,3.2677876949310303,0.11666666716337204,1.0000002e-08
0.8245887160301208,0.800000011920929,3.243403673171997,0.11666666716337204,1.0000002e-08
1.1991136074066162,0.6499999761581421,3.2191412448883057,0.11666666716337204,1.0000002e-08
0.9875046610832214,0.699999988079071,3.193843126296997,0.11666666716337204,1.0000002e-08
1.0008909702301025,0.6666666865348816,3.167436122894287,0.11666666716337204,1.0000002e-08
0.936752438545227,0.75,3.140080690383911,0.11666666716337204,1.0000002e-08
0.7510526776313782,0.7666666507720947,3.113330125808716,0.11666666716337204,1.0000002e-08
0.9711754322052002,0.7333333492279053,3.0873703956604004,0.11666666716337204,1.0000002e-08
0.9320880770683289,0.6666666865348816,3.059995412826538,0.11666666716337204,1.0000002e-08
0.8791238069534302,0.699999988079071,3.0312302112579346,0.11666666716337204,1.0000002e-08
0.9354676604270935,0.75,3.004030704498291,0.11666666716337204,1.0000002e-08
0.8351484537124634,0.7833333611488342,2.974163770675659,0.11666666716337204,1.0000002e-08
0.5466019511222839,0.8833333253860474,2.9460809230804443,0.13333334028720856,1.0000002e-08
0.8693602681159973,0.7833333611488342,2.9160635471343994,0.13333334028720856,1.0000002e-08
0.7913105487823486,0.75,2.8875794410705566,0.13333334028720856,1.0000002e-08
0.7780812382698059,0.699999988079071,2.8567721843719482,0.15000000596046448,1.0000002e-08
0.8358847498893738,0.800000011920929,2.826317071914673,0.15000000596046448,1.0000002e-08
0.9322291612625122,0.7333333492279053,2.796090602874756,0.15000000596046448,1.0000002e-08
0.867804229259491,0.7166666388511658,2.766129493713379,0.15000000596046448,1.0000002e-08
0.7918385863304138,0.7833333611488342,2.7356531620025635,0.1666666716337204,1.0000002e-08
0.855426013469696,0.7666666507720947,2.704803466796875,0.1666666716337204,1.0000002e-08
0.9300881624221802,0.699999988079071,2.6732635498046875,0.1666666716337204,1.0000002e-08
0.6469526290893555,0.7833333611488342,2.6428444385528564,0.1666666716337204,1.0000002e-08
0.7972329258918762,0.7666666507720947,2.6101348400115967,0.18333333730697632,1.0000002e-08
0.866077721118927,0.7333333492279053,2.5784316062927246,0.20000000298023224,1.0000002e-08
0.8133431673049927,0.7666666507720947,2.5461013317108154,0.20000000298023224,1.0000002e-08
0.7699310779571533,0.8333333134651184,2.5145606994628906,0.20000000298023224,1.0000002e-08
0.8711150288581848,0.75,2.4838387966156006,0.20000000298023224,1.0000002e-08
0.7618733644485474,0.7833333611488342,2.4526596069335938,0.20000000298023224,1.0000002e-08
0.8676809668540955,0.699999988079071,2.419405698776245,0.20000000298023224,1.0000002e-08
0.817474901676178,0.7666666507720947,2.38706374168396,0.20000000298023224,1.0000002e-08
0.9131574630737305,0.699999988079071,2.355182409286499,0.20000000298023224,1.0000002e-08
0.884911835193634,0.75,2.322383165359497,0.20000000298023224,1.0000002e-08
1.0283478498458862,0.7333333492279053,2.2905924320220947,0.20000000298023224,1.0000002e-08
0.735931396484375,0.8666666746139526,2.2574658393859863,0.20000000298023224,1.0000002e-08
0.6818014979362488,0.8333333134651184,2.2252767086029053,0.20000000298023224,1.0000002e-08
0.9247113466262817,0.7166666388511658,2.1927123069763184,0.20000000298023224,1.0000002e-08
0.9729693531990051,0.75,2.160862445831299,0.23333333432674408,1.0000002e-08
0.8148601651191711,0.7833333611488342,2.127889394760132,0.2666666805744171,1.0000002e-08
0.9700133204460144,0.699999988079071,2.0948288440704346,0.2666666805744171,1.0000002e-08
0.7887569665908813,0.7333333492279053,2.062922716140747,0.2666666805744171,1.0000002e-08
0.9027882814407349,0.7333333492279053,2.030881643295288,0.2666666805744171,1.0000002e-08
0.7987806797027588,0.7833333611488342,1.9991141557693481,0.2666666805744171,1.0000002e-08
0.9791160821914673,0.7333333492279053,1.9666491746902466,0.28333333134651184,1.0000002e-08
0.5613826513290405,0.8500000238418579,1.934289574623108,0.28333333134651184,1.0000002e-08
0.6112024188041687,0.8500000238418579,1.9013404846191406,0.30000001192092896,1.0000002e-08
0.9577787518501282,0.7333333492279053,1.8692492246627808,0.3499999940395355,1.0000002e-08
1.3188296556472778,0.6166666746139526,1.835835576057434,0.36666667461395264,1.0000002e-08
0.7076923251152039,0.8166666626930237,1.8039616346359253,0.38333332538604736,1.0000002e-08
0.8718753457069397,0.8333333134651184,1.7711541652679443,0.38333332538604736,1.0000002e-08
0.7707210779190063,0.7666666507720947,1.7381706237792969,0.4000000059604645,1.0000002e-08
0.7159311175346375,0.7833333611488342,1.7075906991958618,0.4166666567325592,1.0000002e-08
0.7179788947105408,0.75,1.6778475046157837,0.44999998807907104,1.0000002e-08
0.9159029126167297,0.699999988079071,1.6458834409713745,0.44999998807907104,1.0000002e-08
0.7128129601478577,0.7166666388511658,1.6146072149276733,0.44999998807907104,1.0000002e-08
0.8775753378868103,0.75,1.5829108953475952,0.4833333194255829,1.0000002e-08
0.7497754693031311,0.7833333611488342,1.5512967109680176,0.5166666507720947,1.0000002e-08
0.7653186917304993,0.8166666626930237,1.5217753648757935,0.5333333611488342,1.0000002e-08
1.0310473442077637,0.75,1.4912091493606567,0.5333333611488342,1.0000002e-08
0.9033752679824829,0.7333333492279053,1.4608291387557983,0.5666666626930237,1.0000002e-08
0.948541522026062,0.75,1.4308913946151733,0.5833333134651184,1.0000002e-08
0.8480081558227539,0.800000011920929,1.4015628099441528,0.6000000238418579,1.0000002e-08
0.7357878088951111,0.75,1.3730250597000122,0.6000000238418579,1.0000002e-08
1.1657239198684692,0.6499999761581421,1.3451693058013916,0.6166666746139526,1.0000002e-08
0.7845436334609985,0.8333333134651184,1.317239761352539,0.6333333253860474,1.0000002e-08
1.023734211921692,0.6666666865348816,1.2890281677246094,0.6666666865348816,1.0000002e-08
0.8386571407318115,0.7666666507720947,1.2616498470306396,0.6666666865348816,1.0000002e-08
1.0980050563812256,0.7333333492279053,1.234284520149231,0.7166666388511658,1.0000002e-08
1.0138165950775146,0.7166666388511658,1.2068874835968018,0.7166666388511658,1.0000002e-08
0.7356526255607605,0.8166666626930237,1.1796671152114868,0.7166666388511658,1.0000002e-08
0.6836458444595337,0.8666666746139526,1.1544643640518188,0.7166666388511658,1.0000002e-08
0.8901965022087097,0.75,1.1301045417785645,0.7333333492279053,1.0000002e-08
0.8732501864433289,0.699999988079071,1.105762004852295,0.7333333492279053,1.0000002e-08
0.704450249671936,0.8166666626930237,1.0810238122940063,0.7333333492279053,1.0000002e-08
0.8748809695243835,0.7666666507720947,1.0567338466644287,0.7333333492279053,1.0000002e-08
0.6135950088500977,0.8500000238418579,1.0334181785583496,0.7833333611488342,1.0000002e-08
0.8955746293067932,0.7666666507720947,1.0094232559204102,0.7833333611488342,1.0000002e-08
0.8638522028923035,0.75,0.9876577258110046,0.7833333611488342,1.0000002e-08
0.7268913388252258,0.800000011920929,0.9657506346702576,0.7833333611488342,1.0000002e-08
0.8777149319648743,0.7333333492279053,0.9436636567115784,0.800000011920929,1.0000002e-08
0.7998597621917725,0.7166666388511658,0.9233320355415344,0.800000011920929,1.0000002e-08
0.9503958821296692,0.699999988079071,0.9029560089111328,0.8333333134651184,1.0000002e-08
0.9055076241493225,0.6833333373069763,0.8829113245010376,0.8333333134651184,1.0000002e-08
0.8718467950820923,0.75,0.8638403415679932,0.8333333134651184,1.0000002e-08
0.8306087851524353,0.6833333373069763,0.8463436365127563,0.8333333134651184,1.0000002e-08
1.1476870775222778,0.6666666865348816,0.8278378248214722,0.8333333134651184,1.0000002e-08
0.7634782791137695,0.7666666507720947,0.8099180459976196,0.8333333134651184,1.0000002e-08
0.8031054139137268,0.699999988079071,0.7916876077651978,0.8333333134651184,1.0000002e-08
0.7530391216278076,0.7833333611488342,0.7751350998878479,0.8333333134651184,1.0000002e-08
0.9544432759284973,0.7166666388511658,0.7583839297294617,0.8333333134651184,1.0000002e-08
0.8775154948234558,0.75,0.742174506187439,0.8333333134651184,1.0000002e-08
0.8465032577514648,0.75,0.7262933254241943,0.8333333134651184,1.0000002e-08
0.9465866088867188,0.800000011920929,0.7113284468650818,0.8333333134651184,1.0000002e-08
0.8469865322113037,0.8166666626930237,0.6962998509407043,0.8333333134651184,1.0000002e-08
0.7665011286735535,0.800000011920929,0.6822060346603394,0.8333333134651184,1.0000002e-08
0.8493791818618774,0.75,0.6683948636054993,0.8333333134651184,1.0000002e-08
0.8033459186553955,0.7833333611488342,0.6547555327415466,0.8500000238418579,1.0000002e-08
0.8801025152206421,0.75,0.6417529582977295,0.8500000238418579,1.0000002e-08
0.9129947423934937,0.75,0.6290236115455627,0.8666666746139526,1.0000002e-08
0.7416584491729736,0.7833333611488342,0.6167363524436951,0.8666666746139526,1.0000002e-08
1.2212549448013306,0.6166666746139526,0.6045856475830078,0.8666666746139526,1.0000002e-08
0.7394419312477112,0.75,0.5927966833114624,0.8666666746139526,1.0000002e-08
0.7034117579460144,0.8166666626930237,0.5817978978157043,0.8666666746139526,1.0000002e-08
0.8969274759292603,0.75,0.5705001950263977,0.8666666746139526,1.0000002e-08
1.0855141878128052,0.6833333373069763,0.5595634579658508,0.8666666746139526,1.0000002e-08
0.8643701076507568,0.7666666507720947,0.5493113994598389,0.8666666746139526,1.0000002e-08
0.860849142074585,0.6833333373069763,0.5388486385345459,0.8833333253860474,1.0000002e-08
0.8915721774101257,0.7333333492279053,0.5288122296333313,0.8999999761581421,1.0000002e-08
0.7672312259674072,0.800000011920929,0.5191458463668823,0.9166666865348816,1.0000002e-08
0.8103798627853394,0.800000011920929,0.5096842050552368,0.9166666865348816,1.0000002e-08
0.7967936992645264,0.8333333134651184,0.5002546310424805,0.9166666865348816,1.0000002e-08
0.94614577293396,0.699999988079071,0.49136385321617126,0.9166666865348816,1.0000002e-08
0.759569525718689,0.7833333611488342,0.4827314615249634,0.9166666865348816,1.0000002e-08
0.8987720608711243,0.6666666865348816,0.47437769174575806,0.9333333373069763,1.0000002e-08
1.3017305135726929,0.6166666746139526,0.4657845199108124,0.9333333373069763,1.0000002e-08
0.7818096876144409,0.75,0.4576861262321472,0.949999988079071,1.0000002e-08
1.0259007215499878,0.6833333373069763,0.45002272725105286,0.949999988079071,1.0000002e-08
0.7201743721961975,0.8166666626930237,0.4425375759601593,0.949999988079071,1.0000002e-08
0.8330518007278442,0.800000011920929,0.4353625476360321,0.949999988079071,1.0000002e-08
0.727783739566803,0.7333333492279053,0.4279153048992157,0.949999988079071,1.0000002e-08
0.983432948589325,0.7166666388511658,0.4209055006504059,0.949999988079071,1.0000002e-08
0.7586573958396912,0.8666666746139526,0.4140467941761017,0.949999988079071,1.0000002e-08
0.89012211561203,0.7333333492279053,0.4074863791465759,0.949999988079071,1.0000002e-08
0.7872760891914368,0.75,0.40103715658187866,0.949999988079071,1.0000002e-08
0.6601217985153198,0.7833333611488342,0.39463141560554504,0.949999988079071,1.0000002e-08
0.9196804165840149,0.7166666388511658,0.38845545053482056,0.949999988079071,1.0000002e-08
1.081627607345581,0.6499999761581421,0.382485568523407,0.949999988079071,1.0000002e-08
0.9546766877174377,0.75,0.3768680691719055,0.949999988079071,1.0000002e-08
0.8814302086830139,0.7666666507720947,0.3712913393974304,0.949999988079071,1.0000002e-08
0.8137105703353882,0.7833333611488342,0.36614182591438293,0.949999988079071,1.0000002e-08
0.746725857257843,0.7333333492279053,0.3610714077949524,0.9666666388511658,1.0000002e-08
0.7812312841415405,0.7833333611488342,0.3562137484550476,0.9666666388511658,1.0000002e-08
0.6254869103431702,0.7666666507720947,0.35130417346954346,0.9666666388511658,1.0000002e-08
0.6914111971855164,0.8333333134651184,0.3469277620315552,0.9666666388511658,1.0000002e-08
0.64329993724823,0.7833333611488342,0.34247249364852905,0.9666666388511658,1.0000002e-08
0.9166432619094849,0.7166666388511658,0.33825650811195374,0.9666666388511658,1.0000002e-08
0.8025824427604675,0.800000011920929,0.3340781629085541,0.9666666388511658,1.0000002e-08
0.8855475783348083,0.7333333492279053,0.3301464021205902,0.9666666388511658,1.0000002e-08
0.8351104855537415,0.7666666507720947,0.3260636329650879,0.9666666388511658,1.0000002e-08
0.5776031017303467,0.8166666626930237,0.32241299748420715,0.9833333492279053,1.0000002e-08
0.8168717622756958,0.7833333611488342,0.31871604919433594,0.9833333492279053,1.0000002e-08
1.07373046875,0.6833333373069763,0.31494006514549255,0.9833333492279053,1.0000002e-08
0.8713734745979309,0.699999988079071,0.3113843500614166,0.9833333492279053,1.0000002e-08
0.7551776170730591,0.7333333492279053,0.307915598154068,0.9833333492279053,1.0000002e-08
0.5132299065589905,0.8666666746139526,0.30458784103393555,0.9833333492279053,1.0000002e-08
0.7002473473548889,0.8166666626930237,0.3013761639595032,0.9833333492279053,1.0000002e-08
1.0943385362625122,0.7333333492279053,0.2983435392379761,0.9833333492279053,1.0000002e-08
0.8173425197601318,0.8166666626930237,0.2952175736427307,1.0,1.0000002e-08
0.9288930296897888,0.7666666507720947,0.2923494577407837,1.0,1.0000002e-08
1.045649766921997,0.7666666507720947,0.28918278217315674,1.0,1.0000002e-08
0.896407425403595,0.7333333492279053,0.28611457347869873,1.0,1.0000002e-08
0.9677636623382568,0.7166666388511658,0.28326427936553955,1.0,1.0000002e-08
1.0087460279464722,0.699999988079071,0.2805820405483246,1.0,1.0000002e-08
1.162238359451294,0.699999988079071,0.2779861092567444,1.0,1.0000002e-08
0.8762027025222778,0.800000011920929,0.2753082811832428,1.0,1.0000002e-08
0.8524112105369568,0.7333333492279053,0.2726132571697235,1.0,1.0000002e-08
0.9079376459121704,0.75,0.27009639143943787,1.0,1.0000002e-08
0.7541776299476624,0.8166666626930237,0.26786676049232483,1.0,1.0000002e-08
0.7118808627128601,0.8333333134651184,0.2656959891319275,1.0,1.0000002e-08
0.8626477718353271,0.800000011920929,0.26360368728637695,1.0,1.0000002e-08
0.7923175096511841,0.7833333611488342,0.26142773032188416,1.0,1.0000002e-08
0.878894567489624,0.699999988079071,0.2592698335647583,1.0,1.0000002e-08
0.7505422234535217,0.7833333611488342,0.25711750984191895,1.0,1.0000002e-08
0.8991873860359192,0.7166666388511658,0.2550991177558899,1.0,1.0000002e-08
0.8412765264511108,0.7666666507720947,0.2532908022403717,1.0,1.0000002e-08
0.627273440361023,0.800000011920929,0.2514055073261261,1.0,1.0000002e-08
0.9592482447624207,0.6833333373069763,0.24948130548000336,1.0,1.0000002e-08
0.9796304106712341,0.7333333492279053,0.2477097511291504,1.0,1.0000002e-08
0.8187655806541443,0.7333333492279053,0.24600224196910858,1.0,1.0000002e-08
0.6556265354156494,0.8166666626930237,0.2441861778497696,1.0,1.0000002e-08
0.8394509553909302,0.7666666507720947,0.24247238039970398,1.0,1.0000002e-08
0.9880401492118835,0.6666666865348816,0.24089179933071136,1.0,1.0000002e-08
0.7558065056800842,0.699999988079071,0.23936039209365845,1.0,1.0000002e-08
0.8453568816184998,0.7666666507720947,0.23780332505702972,1.0,1.0000002e-08
0.9221131801605225,0.699999988079071,0.23629280924797058,1.0,1.0000002e-08
1.1565543413162231,0.7166666388511658,0.23472782969474792,1.0,1.0000002e-08
